pheno_name,code_clean,vocab,description,info
Cancer,B067.,Read2,Malignant neoplasm of posterior wall of oropharynx                                                                                                                                                                                                             ,PH960_v2138
Cancer,B4302,Read2,Malignant neoplasm of endometrium of corpus uteri                                                                                                                                                                                                              ,PH960_v2138
Cancer,B114.,Read2,Malignant neoplasm of body of stomach                                                                                                                                                                                                                          ,PH960_v2138
Cancer,B48y1,Read2,Malignant neoplasm of tunica vaginalis                                                                                                                                                                                                                         ,PH960_v2138
Cancer,B570.,Read2,Secondary malignant neoplasm of lung                                                                                                                                                                                                                           ,PH960_v2138
Cancer,B080.,Read2,Malignant neoplasm of postcricoid region                                                                                                                                                                                                                       ,PH960_v2138
Cancer,BBLG.,Read2,[M]Carcinoma in pleomorphic adenoma                                                                                                                                                                                                                            ,PH960_v2138
Cancer,B575.,Read2,Secondary malignant neoplasm of large intestine and rectum                                                                                                                                                                                                     ,PH960_v2138
Cancer,BBj..,Read2,[M]Hodgkin's disease                                                                                                                                                                                                                                           ,PH960_v2138
Cancer,BB5Dz,Read2,[M]Hepatobiliary adenoma or carcinoma NOS                                                                                                                                                                                                                      ,PH960_v2138
Cancer,B52..,Read2,Malig neop of other and unspecified parts of nervous system                                                                                                                                                                                                    ,PH960_v2138
Cancer,B041.,Read2,Malignant neoplasm of lateral portion of floor of mouth                                                                                                                                                                                                        ,PH960_v2138
Cancer,1J07.,Read2,Suspected endometrial cancer                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,B6243,Read2,Leukaemic reticuloend of intra-abdominal lymph nodes                                                                                                                                                                                                           ,PH960_v2138
Cancer,B213z,Read2,Malignant neoplasm of laryngeal cartilage NOS                                                                                                                                                                                                                  ,PH960_v2138
Cancer,B303z,Read2,"Malignant neoplasm of rib, sternum and clavicle NOS                                                                                                                                                                                                            ",PH960_v2138
Cancer,BB5D8,Read2,"[M]Hepatocellular carcinoma, fibrolamellar                                                                                                                                                                                                                     ",PH960_v2138
Cancer,BB5Tz,Read2,[M]Papillary adenoma or adenocarcinoma NOS                                                                                                                                                                                                                     ,PH960_v2138
Cancer,BB2J.,Read2,"[M]Squamous cell carcinoma, microinvasive                                                                                                                                                                                                                      ",PH960_v2138
Cancer,BBQ72,Read2,"[M]Teratoma, malignant, NOS                                                                                                                                                                                                                                    ",PH960_v2138
Cancer,BBEP.,Read2,[M]Epithelioid cell melanoma                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,B6151,Read2,"Hodgkin's mixed cellularity of lymph nodes head, face, neck                                                                                                                                                                                                    ",PH960_v2138
Cancer,B151.,Read2,Malignant neoplasm of intrahepatic bile ducts                                                                                                                                                                                                                  ,PH960_v2138
Cancer,BBR4.,Read2,"[M]Malignant teratoma, trophoblastic                                                                                                                                                                                                                           ",PH960_v2138
Cancer,B624z,Read2,Leukaemic reticuloendotheliosis NOS                                                                                                                                                                                                                            ,PH960_v2138
Cancer,B3261,Read2,Malignant melanoma of upper arm                                                                                                                                                                                                                                ,PH960_v2138
Cancer,BBLJ.,Read2,[M]Clear cell sarcoma of kidney                                                                                                                                                                                                                                ,PH960_v2138
Cancer,B63y.,Read2,Other immunoproliferative neoplasms                                                                                                                                                                                                                            ,PH960_v2138
Cancer,BBB2.,Read2,[M]Adenocarcinoma with squamous metaplasia                                                                                                                                                                                                                     ,PH960_v2138
Cancer,B1802,Read2,Malignant neoplasm of retrocaecal tissue                                                                                                                                                                                                                       ,PH960_v2138
Cancer,B55y2,Read2,Malignant neoplasm of flank NOS                                                                                                                                                                                                                                ,PH960_v2138
Cancer,B18..,Read2,Malignant neoplasm of retroperitoneum and peritoneum                                                                                                                                                                                                           ,PH960_v2138
Cancer,B0010,Read2,"Malignant neoplasm of lower lip, external                                                                                                                                                                                                                      ",PH960_v2138
Cancer,B5245,Read2,Malignant neoplasm of peripheral nerve of pelvis                                                                                                                                                                                                               ,PH960_v2138
Cancer,B62x0,Read2,T-zone lymphoma                                                                                                                                                                                                                                                ,PH960_v2138
Cancer,B5603,Read2,Secondary and unspec malignant neoplasm occipital lymph node                                                                                                                                                                                                   ,PH960_v2138
Cancer,B6141,Read2,"Hodgkin's nodular sclerosis of head, face and neck                                                                                                                                                                                                             ",PH960_v2138
Cancer,B590.,Read2,Disseminated malignancy NOS                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,B65y1,Read2,Acute promyelocytic leukaemia                                                                                                                                                                                                                                  ,PH960_v2138
Cancer,BB22.,Read2,[M]Papillary carcinoma NOS                                                                                                                                                                                                                                     ,PH960_v2138
Cancer,B307.,Read2,Malignant neoplasm of long bones of leg                                                                                                                                                                                                                        ,PH960_v2138
Cancer,B3260,Read2,Malignant melanoma of shoulder                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,BBLz.,Read2,[M]Complex mixed or stromal neoplasm NOS                                                                                                                                                                                                                       ,PH960_v2138
Cancer,ByuA1,Read2,"[X]Malignant neoplasm/central nervous system, unspecified                                                                                                                                                                                                      ",PH960_v2138
Cancer,B3241,Read2,Malignant melanoma of neck                                                                                                                                                                                                                                     ,PH960_v2138
Cancer,B507.,Read2,Malignant neoplasm of lacrimal duct                                                                                                                                                                                                                            ,PH960_v2138
Cancer,B5510,Read2,Malignant neoplasm of axilla NOS                                                                                                                                                                                                                               ,PH960_v2138
Cancer,B481.,Read2,Malignant neoplasm of glans penis                                                                                                                                                                                                                              ,PH960_v2138
Cancer,ByuC8,Read2,[X]Malignant neoplasm without specification of site                                                                                                                                                                                                            ,PH960_v2138
Cancer,B483.,Read2,"Malignant neoplasm of penis, part unspecified                                                                                                                                                                                                                  ",PH960_v2138
Cancer,B6152,Read2,Hodgkin's mixed cellularity of intrathoracic lymph nodes                                                                                                                                                                                                       ,PH960_v2138
Cancer,B22..,Read2,"Malignant neoplasm of trachea, bronchus and lung                                                                                                                                                                                                               ",PH960_v2138
Cancer,C37y6,Read2,"Histiocytosis X , unspecified                                                                                                                                                                                                                                  ",PH960_v2138
Cancer,B3253,Read2,Malignant melanoma of groin                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,BBn2.,Read2,[M]Plasmacytoma NOS                                                                                                                                                                                                                                            ,PH960_v2138
Cancer,B336z,Read2,Malignant neoplasm of skin of upper limb or shoulder NOS                                                                                                                                                                                                       ,PH960_v2138
Cancer,B118.,Read2,Siewert type II adenocarcinoma                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,B62z2,Read2,Unspec malig neop lymphoid/histiocytic of intrathoracic node                                                                                                                                                                                                   ,PH960_v2138
Cancer,B26..,Read2,"Malignant neoplasm, overlap lesion of resp & intrathor orgs                                                                                                                                                                                                    ",PH960_v2138
Cancer,B6531,Read2,Granulocytic sarcoma                                                                                                                                                                                                                                           ,PH960_v2138
Cancer,B61z7,Read2,Hodgkin's disease NOS of spleen                                                                                                                                                                                                                                ,PH960_v2138
Cancer,BBL0.,Read2,[M]Endometrial stromal sarcoma                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,B1512,Read2,Malignant neoplasm of intrahepatic biliary passages                                                                                                                                                                                                            ,PH960_v2138
Cancer,B561.,Read2,Secondary and unspec malig neop intrathoracic lymph nodes                                                                                                                                                                                                      ,PH960_v2138
Cancer,B5825,Read2,Secondary malignant neoplasm of skin of hip and leg                                                                                                                                                                                                            ,PH960_v2138
Cancer,B4A2.,Read2,Malignant neoplasm of ureter                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,1J0D.,Read2,Suspected upper gastrointestinal cancer                                                                                                                                                                                                                        ,PH960_v2138
Cancer,C333z,Read2,Macroglobulinaemia NOS                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,B594.,Read2,Secondary malignant neoplasm of unknown site                                                                                                                                                                                                                   ,PH960_v2138
Cancer,B3001,Read2,Malignant neoplasm of frontal bone                                                                                                                                                                                                                             ,PH960_v2138
Cancer,B592.,Read2,Malignant neoplasms of independent (primary) multiple sites                                                                                                                                                                                                    ,PH960_v2138
Cancer,8Hn4.,Read2,Fast track referral for suspected colorectal cancer                                                                                                                                                                                                            ,PH960_v2138
Cancer,B0032,Read2,"Malignant neoplasm of lower lip, mucosa                                                                                                                                                                                                                        ",PH960_v2138
Cancer,B5762,Read2,Malignant ascites                                                                                                                                                                                                                                              ,PH960_v2138
Cancer,B0600,Read2,Malignant neoplasm of faucial tonsil                                                                                                                                                                                                                           ,PH960_v2138
Cancer,B58..,Read2,Secondary malignant neoplasm of other specified sites                                                                                                                                                                                                          ,PH960_v2138
Cancer,BB5y0,Read2,[M]Basal cell adenocarcinoma                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,BBjz.,Read2,[M]Hodgkin's disease NOS                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,B57z.,Read2,Secondary malig neop of respiratory or digestive system NOS                                                                                                                                                                                                    ,PH960_v2138
Cancer,B3375,Read2,Malignant neoplasm of skin of ankle                                                                                                                                                                                                                            ,PH960_v2138
Cancer,BBj6.,Read2,"[M]Hodgkin's disease, nodular sclerosis NOS                                                                                                                                                                                                                    ",PH960_v2138
Cancer,B3032,Read2,Malignant neoplasm of clavicle                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,BB910,Read2,[M]Intraductal papillary adenocarcinoma with invasion                                                                                                                                                                                                          ,PH960_v2138
Cancer,BB19.,Read2,"[M]Carcinoma, anaplastic type, NOS                                                                                                                                                                                                                             ",PH960_v2138
Cancer,B5604,Read2,Secondary and unspec malig neop deep parotid lymph nodes                                                                                                                                                                                                       ,PH960_v2138
Cancer,BBPX.,Read2,"[M]Mesothelioma, unspecified                                                                                                                                                                                                                                   ",PH960_v2138
Cancer,BBf..,Read2,[M]Granular cell tumours and alveolar soft part sarcoma                                                                                                                                                                                                        ,PH960_v2138
Cancer,BBFz.,Read2,[M]Soft tissue tumour or sarcoma NOS                                                                                                                                                                                                                           ,PH960_v2138
Cancer,BB5b.,Read2,[M]Granular cell carcinoma                                                                                                                                                                                                                                     ,PH960_v2138
Cancer,B5632,Read2,Secondary and unspec malig neop infraclavicular lymph nodes                                                                                                                                                                                                    ,PH960_v2138
Cancer,B3081,Read2,Malignant neoplasm of talus                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,BBB4.,Read2,[M]Adenocarcinoma with spindle cell metaplasia                                                                                                                                                                                                                 ,PH960_v2138
Cancer,B48y0,Read2,Malignant neoplasm of seminal vesicle                                                                                                                                                                                                                          ,PH960_v2138
Cancer,B1z..,Read2,Malig neop oth/ill-defined sites digestive tract/peritoneum                                                                                                                                                                                                    ,PH960_v2138
Cancer,B1500,Read2,Primary carcinoma of liver                                                                                                                                                                                                                                     ,PH960_v2138
Cancer,B517z,Read2,Malignant neoplasm of brain stem NOS                                                                                                                                                                                                                           ,PH960_v2138
Cancer,B6214,Read2,Mycosis fungoides of lymph nodes of axilla and upper limb                                                                                                                                                                                                      ,PH960_v2138
Cancer,B581z,Read2,Secondary malignant neoplasm of other urinary organ NOS                                                                                                                                                                                                        ,PH960_v2138
Cancer,8BAD0,Read2,Cancer chemotherapy                                                                                                                                                                                                                                            ,PH960_v2138
Cancer,B3353,Read2,Malignant neoplasm of skin of abdominal wall                                                                                                                                                                                                                   ,PH960_v2138
Cancer,BBn0.,Read2,[M]Plasma cell myeloma                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,BB5Mz,Read2,[M]Tubular adenoma or adenocarcinoma NOS                                                                                                                                                                                                                       ,PH960_v2138
Cancer,B653.,Read2,Myeloid sarcoma                                                                                                                                                                                                                                                ,PH960_v2138
Cancer,B5617,Read2,Secondary and unspec malig neop inferior tracheobronchial LN                                                                                                                                                                                                   ,PH960_v2138
Cancer,BB81B,Read2,[M]Serous surface papillary carcinoma                                                                                                                                                                                                                          ,PH960_v2138
Cancer,4M01.,Read2,Gleason prostate grade 5-7 (medium)                                                                                                                                                                                                                            ,PH960_v2138
Cancer,BB5J.,Read2,[M]Adenoid cystic carcinoma                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,B20y.,Read2,"Malig neop other site nasal cavity, middle ear and sinuses                                                                                                                                                                                                     ",PH960_v2138
Cancer,B3035,Read2,Malignant neoplasm of xiphoid process                                                                                                                                                                                                                          ,PH960_v2138
Cancer,B175.,Read2,"Malignant neoplasm, overlapping lesion of pancreas                                                                                                                                                                                                             ",PH960_v2138
Cancer,B6103,Read2,Hodgkin's paragranuloma of intra-abdominal lymph nodes                                                                                                                                                                                                         ,PH960_v2138
Cancer,B5622,Read2,Secondary and unspec malig neop inferior mesenteric LN                                                                                                                                                                                                         ,PH960_v2138
Cancer,BB92.,Read2,"[M]Comedocarcinoma, noninfiltrating                                                                                                                                                                                                                            ",PH960_v2138
Cancer,BBJ1.,Read2,[M]Liposarcoma NOS                                                                                                                                                                                                                                             ,PH960_v2138
Cancer,BBZ2.,Read2,"[M]Odontogenic tumour, malignant                                                                                                                                                                                                                               ",PH960_v2138
Cancer,Byu2.,Read2,[X]Malignant neoplasm of respiratory and intrathoracic orga                                                                                                                                                                                                    ,PH960_v2138
Cancer,B335z,Read2,"Malignant neoplasm of skin of trunk, excluding scrotum, NOS                                                                                                                                                                                                    ",PH960_v2138
Cancer,BB81E,Read2,[M]Mucinous cystadenocarcinoma NOS                                                                                                                                                                                                                             ,PH960_v2138
Cancer,BB5M1,Read2,[M]Tubular adenocarcinoma                                                                                                                                                                                                                                      ,PH960_v2138
Cancer,B1503,Read2,Hepatocellular carcinoma                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,B17y.,Read2,Malignant neoplasm of other specified sites of pancreas                                                                                                                                                                                                        ,PH960_v2138
Cancer,B5621,Read2,Secondary and unspec malig neop superficial mesenteric LN                                                                                                                                                                                                      ,PH960_v2138
Cancer,B630.,Read2,Multiple myeloma                                                                                                                                                                                                                                               ,PH960_v2138
Cancer,BB5Cz,Read2,[M]Gastrinoma or carcinoma NOS                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,BBV5.,Read2,[M]Osteosarcoma in Paget's disease of bone                                                                                                                                                                                                                     ,PH960_v2138
Cancer,B052.,Read2,Malignant neoplasm of hard palate                                                                                                                                                                                                                              ,PH960_v2138
Cancer,BBK21,Read2,[M]Myosarcoma                                                                                                                                                                                                                                                  ,PH960_v2138
Cancer,B308D,Read2,Malignant neoplasm of phalanges of foot                                                                                                                                                                                                                        ,PH960_v2138
Cancer,BBr20,Read2,[M]Lymphoid leukaemia NOS                                                                                                                                                                                                                                      ,PH960_v2138
Cancer,B562z,Read2,Secondary and unspec malig neop intra-abdominal LN NOS                                                                                                                                                                                                         ,PH960_v2138
Cancer,BBgJ.,Read2,"[M]Malignant lymphoma, centroblastic type NOS                                                                                                                                                                                                                  ",PH960_v2138
Cancer,B5650,Read2,Secondary and unspec malig neop internal iliac lymph nodes                                                                                                                                                                                                     ,PH960_v2138
Cancer,B47..,Read2,Malignant neoplasm of testis                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,B345.,Read2,Malignant neoplasm of lower-outer quadrant of female breast                                                                                                                                                                                                    ,PH960_v2138
Cancer,1J0K.,Read2,Suspected pancreatic cancer                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,B222.,Read2,"Malignant neoplasm of upper lobe, bronchus or lung                                                                                                                                                                                                             ",PH960_v2138
Cancer,B3030,Read2,Malignant neoplasm of rib                                                                                                                                                                                                                                      ,PH960_v2138
Cancer,BB53.,Read2,"[M]Adenocarcinoma, metastatic, NOS                                                                                                                                                                                                                             ",PH960_v2138
Cancer,BB60.,Read2,[M]Skin appendage adenoma and carcinoma                                                                                                                                                                                                                        ,PH960_v2138
Cancer,B64y.,Read2,Other lymphoid leukaemia                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,B5201,Read2,Malignant neoplasm of optic nerve                                                                                                                                                                                                                              ,PH960_v2138
Cancer,B3034,Read2,Malignant neoplasm of costo-vertebral joint                                                                                                                                                                                                                    ,PH960_v2138
Cancer,B101.,Read2,Malignant neoplasm of thoracic oesophagus                                                                                                                                                                                                                      ,PH960_v2138
Cancer,B62zz,Read2,Lymphoid and histiocytic malignancy NOS                                                                                                                                                                                                                        ,PH960_v2138
Cancer,B513.,Read2,Malignant neoplasm of parietal lobe                                                                                                                                                                                                                            ,PH960_v2138
Cancer,B602.,Read2,Burkitt's lymphoma                                                                                                                                                                                                                                             ,PH960_v2138
Cancer,B055z,Read2,Malignant neoplasm of palate NOS                                                                                                                                                                                                                               ,PH960_v2138
Cancer,B201z,Read2,"Malig neop auditory tube, middle ear, mastoid air cells NOS                                                                                                                                                                                                    ",PH960_v2138
Cancer,B580.,Read2,Secondary malignant neoplasm of kidney                                                                                                                                                                                                                         ,PH960_v2138
Cancer,B163.,Read2,"Malignant neoplasm, overlapping lesion of biliary tract                                                                                                                                                                                                        ",PH960_v2138
Cancer,B15z.,Read2,Malignant neoplasm of liver and intrahepatic bile ducts NOS                                                                                                                                                                                                    ,PH960_v2138
Cancer,B205.,Read2,Malignant neoplasm of sphenoidal sinus                                                                                                                                                                                                                         ,PH960_v2138
Cancer,B3364,Read2,Malignant neoplasm of skin of finger                                                                                                                                                                                                                           ,PH960_v2138
Cancer,B064.,Read2,Malignant neoplasm of anterior epiglottis                                                                                                                                                                                                                      ,PH960_v2138
Cancer,4M21.,Read2,Lymphoma stage II                                                                                                                                                                                                                                              ,PH960_v2138
Cancer,B22z.,Read2,Malignant neoplasm of bronchus or lung NOS                                                                                                                                                                                                                     ,PH960_v2138
Cancer,BBA2.,Read2,[M]Acinar cell carcinoma                                                                                                                                                                                                                                       ,PH960_v2138
